local_path,split_candidate,polarity,category,source_name,source_url,download_url,original_filename,license,license_url,ai_training_permission,commercial_permission,attribution_required,attribution_text,creator,duration_sec,sample_rate_hz,channels,file_format,downloaded_at,notes
data/external/negatives/cc_by/outdoor_ambient/fsd50k__68646__bird.wav,trainable,negative,outdoor_ambient,FSD50K,https://freesound.org/s/68646/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/68646.wav,68646.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"bird.mp3 by IFartInUrGeneralDirection, Freesound id 68646, Creative Commons Attribution 3.0; included via FSD50K.",IFartInUrGeneralDirection,3.344,44100,1,wav,2026-04-23T20:40:18+00:00,"FSD50K label(s): Bird, Bird_vocalization_and_bird_call_and_bird_song; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors."
data/external/negatives/cc_by/outdoor_ambient/fsd50k__69449__birds.wav,trainable,negative,outdoor_ambient,FSD50K,https://freesound.org/s/69449/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/69449.wav,69449.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"birds.mp3 by IFartInUrGeneralDirection, Freesound id 69449, Creative Commons Attribution 3.0; included via FSD50K.",IFartInUrGeneralDirection,27.951,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Bird; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/outdoor_ambient/fsd50k__70122__cm-lawnmower-startup-3.wav,trainable,negative,outdoor_ambient,FSD50K,https://freesound.org/s/70122/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/70122.wav,70122.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"CM Lawnmower Startup 3.wav by JustinBW, Freesound id 70122, Creative Commons Attribution 3.0; included via FSD50K.",JustinBW,2.659,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Engine; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/outdoor_ambient/fsd50k__70123__cm-lawnmower-startup-4.wav,trainable,negative,outdoor_ambient,FSD50K,https://freesound.org/s/70123/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/70123.wav,70123.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"CM Lawnmower Startup 4.wav by JustinBW, Freesound id 70123, Creative Commons Attribution 3.0; included via FSD50K.",JustinBW,2.945,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Engine; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/outdoor_ambient/fsd50k__70158__washing-machine-rinse-cycle-4.wav,trainable,negative,outdoor_ambient,FSD50K,https://freesound.org/s/70158/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/70158.wav,70158.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"washing machine_rinse cycle 4.wav by JustinBW, Freesound id 70158, Creative Commons Attribution 3.0; included via FSD50K.",JustinBW,8.447,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Engine; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/outdoor_ambient/fsd50k__70194__crows-medium-distant-in-creek-2.wav,trainable,negative,outdoor_ambient,FSD50K,https://freesound.org/s/70194/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/70194.wav,70194.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Crows Medium Distant in Creek 2.wav by JustinBW, Freesound id 70194, Creative Commons Attribution 3.0; included via FSD50K.",JustinBW,3.910,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Bird; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/outdoor_ambient/fsd50k__70954__20090407-toy-train-02.wav,trainable,negative,outdoor_ambient,FSD50K,https://freesound.org/s/70954/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/70954.wav,70954.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"20090407.toy.train.02.wav by dobroide, Freesound id 70954, Creative Commons Attribution 3.0; included via FSD50K.",dobroide,13.388,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Bird; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/outdoor_ambient/fsd50k__75642__newjersey-longport-wind.wav,trainable,negative,outdoor_ambient,FSD50K,https://freesound.org/s/75642/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/75642.wav,75642.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"newjersey_longport_wind.mp3 by NoiseCollector, Freesound id 75642, Creative Commons Attribution 3.0; included via FSD50K.",NoiseCollector,2.717,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Wind; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/outdoor_ambient/fsd50k__75643__newjersey-longportbridge.wav,trainable,negative,outdoor_ambient,FSD50K,https://freesound.org/s/75643/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/75643.wav,75643.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"newjersey_longportbridge.mp3 by NoiseCollector, Freesound id 75643, Creative Commons Attribution 3.0; included via FSD50K.",NoiseCollector,9.822,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Wind; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/outdoor_ambient/fsd50k__76440__porto-birdmarket-25.wav,trainable,negative,outdoor_ambient,FSD50K,https://freesound.org/s/76440/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/76440.wav,76440.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"porto_birdmarket_25.wav by mhusinsky, Freesound id 76440, Creative Commons Attribution 3.0; included via FSD50K.",mhusinsky,4.731,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Bird; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/outdoor_ambient/fsd50k__77669__bcr-f1-car-09.wav,trainable,negative,outdoor_ambient,FSD50K,https://freesound.org/s/77669/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/77669.wav,77669.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"BCR F1 Car 09.wav by LG, Freesound id 77669, Creative Commons Attribution 3.0; included via FSD50K.",LG,24.151,44100,1,wav,2026-04-23T20:40:18+00:00,"FSD50K label(s): Car, Motor_vehicle_(road); source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors."
data/external/negatives/cc_by/outdoor_ambient/fsd50k__77911__bcr-f1-car-11.wav,trainable,negative,outdoor_ambient,FSD50K,https://freesound.org/s/77911/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/77911.wav,77911.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"BCR F1 Car 11.wav by LG, Freesound id 77911, Creative Commons Attribution 3.0; included via FSD50K.",LG,20.291,44100,1,wav,2026-04-23T20:40:18+00:00,"FSD50K label(s): Car, Motor_vehicle_(road); source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors."
data/external/negatives/cc_by/outdoor_ambient/fsd50k__77915__bcr-f1-car-15.wav,trainable,negative,outdoor_ambient,FSD50K,https://freesound.org/s/77915/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/77915.wav,77915.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"BCR F1 Car 15.wav by LG, Freesound id 77915, Creative Commons Attribution 3.0; included via FSD50K.",LG,11.582,44100,1,wav,2026-04-23T20:40:18+00:00,"FSD50K label(s): Car, Motor_vehicle_(road); source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors."
data/external/negatives/cc_by/outdoor_ambient/fsd50k__89561__foley-opening-closing-bathroom-door.wav,trainable,negative,outdoor_ambient,FSD50K,https://freesound.org/s/89561/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/89561.wav,89561.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Foley_Opening & Closing Bathroom Door.mp3 by CGEffex, Freesound id 89561, Creative Commons Attribution 3.0; included via FSD50K.",CGEffex,2.926,44100,1,wav,2026-04-23T20:40:18+00:00,"FSD50K label(s): Car, Motor_vehicle_(road); source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors."
data/external/negatives/cc_by/outdoor_ambient/fsd50k__89682__20100129-ambulance-01.wav,trainable,negative,outdoor_ambient,FSD50K,https://freesound.org/s/89682/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/89682.wav,89682.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"20100129.ambulance.01.wav by dobroide, Freesound id 89682, Creative Commons Attribution 3.0; included via FSD50K.",dobroide,13.186,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Motor_vehicle_(road); source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/outdoor_ambient/fsd50k__94218__flimo.wav,trainable,negative,outdoor_ambient,FSD50K,https://freesound.org/s/94218/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/eval/94218.wav,94218.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Flimo.wav by Paper Jam, Freesound id 94218, Creative Commons Attribution 3.0; included via FSD50K.",Paper Jam,22.129,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Engine; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/outdoor_ambient/fsd50k__99__manzana-exterior.wav,trainable,negative,outdoor_ambient,FSD50K,https://freesound.org/s/99/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/eval/99.wav,99.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"manzana_exterior.wav by plagasul, Freesound id 99, Creative Commons Attribution 3.0; included via FSD50K.",plagasul,14.814,44100,1,wav,2026-04-23T20:40:18+00:00,"FSD50K label(s): Bird, Bird_vocalization_and_bird_call_and_bird_song, Motor_vehicle_(road), Traffic_noise_and_roadway_noise; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors."
data/external/negatives/cc_by/phone_handling/fsd50k__106071__toasterovenclassictick.wav,trainable,negative,phone_handling,FSD50K,https://freesound.org/s/106071/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/106071.wav,106071.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"toasterovenclassictick.mp3 by NoiseCollector, Freesound id 106071, Creative Commons Attribution 3.0; included via FSD50K.",NoiseCollector,13.218,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Mechanisms; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/phone_handling/fsd50k__106111__clanking-warehouse-combined-stereo.wav,trainable,negative,phone_handling,FSD50K,https://freesound.org/s/106111/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/eval/106111.wav,106111.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"clanking warehouse combined stereo.wav by thatjeffcarter, Freesound id 106111, Creative Commons Attribution 3.0; included via FSD50K.",thatjeffcarter,21.002,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Mechanisms; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/phone_handling/fsd50k__117943__dn-kp-printer-02.wav,trainable,negative,phone_handling,FSD50K,https://freesound.org/s/117943/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/117943.wav,117943.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"DN KP - printer 02 by pishpirika, Freesound id 117943, Creative Commons Attribution 3.0; included via FSD50K.",pishpirika,0.522,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Mechanisms; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/phone_handling/fsd50k__121756__hang-up3.wav,trainable,negative,phone_handling,FSD50K,https://freesound.org/s/121756/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/121756.wav,121756.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"hang-up3.wav by ondrosik, Freesound id 121756, Creative Commons Attribution 3.0; included via FSD50K.",ondrosik,1.087,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Telephone; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/phone_handling/fsd50k__122275__squirble8.wav,trainable,negative,phone_handling,FSD50K,https://freesound.org/s/122275/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/122275.wav,122275.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Squirble8.wav by zimbot, Freesound id 122275, Creative Commons Attribution 3.0; included via FSD50K.",zimbot,0.344,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Telephone; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/phone_handling/fsd50k__135850__gear-single-burst-002.wav,trainable,negative,phone_handling,FSD50K,https://freesound.org/s/135850/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/eval/135850.wav,135850.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"GEAR_SINGLE_BURST_002.wav by JoelAudio, Freesound id 135850, Creative Commons Attribution 3.0; included via FSD50K.",JoelAudio,0.575,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Mechanisms; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/phone_handling/fsd50k__138205__biz-bathroom-fan-01.wav,trainable,negative,phone_handling,FSD50K,https://freesound.org/s/138205/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/eval/138205.wav,138205.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"biz-bathroom-fan-01.wav by aesqe, Freesound id 138205, Creative Commons Attribution 3.0; included via FSD50K.",aesqe,6.243,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Mechanisms; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/phone_handling/fsd50k__144975__diana-f.wav,trainable,negative,phone_handling,FSD50K,https://freesound.org/s/144975/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/144975.wav,144975.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Diana F+ by floriangeyer, Freesound id 144975, Creative Commons Attribution 3.0; included via FSD50K.",floriangeyer,22.291,44100,1,wav,2026-04-23T20:40:18+00:00,"FSD50K label(s): Camera, Mechanisms; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors."
data/external/negatives/cc_by/phone_handling/fsd50k__151147__cellphone-vibrate-on-pine-desk.wav,trainable,negative,phone_handling,FSD50K,https://freesound.org/s/151147/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/151147.wav,151147.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"cellphone vibrate on pine desk.aif by Cannonrayj, Freesound id 151147, Creative Commons Attribution 3.0; included via FSD50K.",Cannonrayj,20.594,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Telephone; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/phone_handling/fsd50k__154906__clock-ticking.wav,trainable,negative,phone_handling,FSD50K,https://freesound.org/s/154906/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/154906.wav,154906.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Clock Ticking by unfa, Freesound id 154906, Creative Commons Attribution 3.0; included via FSD50K.",unfa,10.014,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Mechanisms; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/phone_handling/fsd50k__163413__winding-mechanism.wav,trainable,negative,phone_handling,FSD50K,https://freesound.org/s/163413/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/eval/163413.wav,163413.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"winding mechanism by baryy, Freesound id 163413, Creative Commons Attribution 3.0; included via FSD50K.",baryy,15.093,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Mechanisms; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
